"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify that the Features of ThirdParty Car Insurance option is clickable - TC_129","chromium","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Table of Contents - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user should land on Insurer page after selecting Insurer - TC_138","chromium","2026-08-14","skipped","2026-08-14","Our partners (CAR) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","6915","Verify that the user is able to enter Pincode - TC_061","chromium","2026-08-14","passed","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","1","Verify that the user is able to enter pincode - TC_112","mobile-safari","2026-08-14","skipped","2026-08-14","Life Dropdown & Navigation - @smoke @regression > Life Landing Page Flow","generated/dropdown-navigation.test.ts","",""
"","0","Verify that the FIR requirement is displayed - TC_286","webkit","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Documents Required For Claims - @regression","generated/car-module.test.ts","",""
"","0","Verify that investment Tax planning is clickable - TC_107","mobile-chrome","2026-08-14","skipped","2026-08-14","Life Landing Page - @regression @landing","generated/life-landing.test.ts","",""
"","0","Verify that the branch count is displayed - TC_376","firefox","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Top Section - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Book an Expert Call section is displayed - TC_294","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Common Components - @regression","generated/car-module.test.ts","",""
"","0","Verify that No Claim Bonus Protection is displayed - TC_334","webkit","2026-08-14","skipped","2026-08-14","SBI Third Party - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to click on Insurer on the Insurer section - TC_135","mobile-chrome","2026-08-14","skipped","2026-08-14","Our partners (BIKE) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","18014","Verify that the SBI Customer Care section is displayed - TC_355","chromium","2026-08-14","failed","2026-08-14","SBI Third Party - Customer Care - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to select insurance type - TC_027","mobile-safari","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Home Page Flow","generated/shared-flows.test.ts","",""
"","0","Verify that the user is able to enter Pincode - TC_035","mobile-safari","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Find Advisor Popup Flow","generated/shared-flows.test.ts","",""
"","0","Verify that the How to Raise a Claim information is displayed - TC_260","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Claims - @regression","generated/car-module.test.ts","",""
"","0","Verify that the introductory content is displayed - TC_123","webkit","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - @regression","generated/car-module.test.ts","",""
"","0","Verify that the National Car Insurance Plans Overview section is displayed - TC_068","mobile-chrome","2026-08-14","skipped","2026-08-14","National Car Insurance Plans - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to click on Articles - TC_153","mobile-chrome","2026-08-14","skipped","2026-08-14","Our partners (CAR) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","16368","Verify that the rightside section navigation menu is displayed - TC_378","chromium","2026-08-14","failed","2026-08-14","Royal Sundaram Own Damage - Section Navigation - @regression","generated/car-module.test.ts","",""
"","0","Verify that the National Premium Calculator section is displayed - TC_075","firefox","2026-08-14","skipped","2026-08-14","National Premium Calculator - @regression","generated/car-module.test.ts","",""
"","0","Verify that advisor profile picture is visible - TC_098","firefox","2026-08-14","skipped","2026-08-14","Life - Shared Flows - @regression @advisor > Advisor Listing Page Flow","generated/shared-flows.test.ts","",""
"","0","Verify that repair monitoring and reimbursement information is displayed - TC_347","firefox","2026-08-14","skipped","2026-08-14","SBI Third Party - Claims - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user should land on Insurer page after selecting Insurer - TC_159","mobile-safari","2026-08-14","skipped","2026-08-14","Our partners (Health) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that the Documents Required For Claims section is displayed - TC_422","webkit","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Documents Required - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Zero Depreciation addon is displayed - TC_263","firefox","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that the View More option is displayed in the FAQs section - TC_114","mobile-safari","2026-08-14","skipped","2026-08-14","National Car Insurance FAQs - @regression","generated/car-module.test.ts","",""
"","0","Verify that Engine Guard is displayed - TC_339","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Third Party - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that after entering valid pincode click on Submit should land on Advisor Listing Page - TC_041","mobile-safari","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Find Advisor Popup Flow","generated/shared-flows.test.ts","",""
"","0","Verify that the Addons Available Under SBI Car Insurance Plans section is displayed - TC_261","firefox","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Add-ons - @regression","generated/car-module.test.ts","",""
"","1","Verify that an Own Damage insurer link redirects correctly - TC_443","firefox","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Other Own Damage Plans - @regression","generated/car-module.test.ts","",""
"","0","Verify that the common Book an Expert Call section is displayed - TC_439","mobile-safari","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Common Components - @regression","generated/car-module.test.ts","",""
"","17460","Verify that the user is able to click on the Third Party Car Insurance link - TC_051","chromium","2026-08-14","failed","2026-08-14","National Car Insurance - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Find Plans CTA is clickable - TC_194","mobile-safari","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Find Plans - @regression","generated/car-module.test.ts","",""
"","0","Verify that with invalid Pincode - TC_038","webkit","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Find Advisor Popup Flow","generated/shared-flows.test.ts","",""
"","0","Verify that the Cholamandalam car insurance option is clickable - TC_185","firefox","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Car Insurance Companies - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Get Quotes Without Car Number CTA is displayed - TC_373","webkit","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Top Section - @regression","generated/car-module.test.ts","",""
"","1","Verify that the Why Choose Turtlemint section is displayed - TC_176","webkit","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Cashless Garages navigation option is clickable - TC_063","firefox","2026-08-14","skipped","2026-08-14","National Car Insurance Navigation - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Third Party plans are displayed - TC_224","mobile-safari","2026-08-14","skipped","2026-08-14","Car Insurance - Top Car Insurance Plans - Third Party - @regression","generated/car-module.test.ts","",""
"","0","Verify that Key Replacement is displayed - TC_335","firefox","2026-08-14","skipped","2026-08-14","SBI Third Party - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user should land on Insurer page after selecting Insurer - TC_117","mobile-safari","2026-08-14","skipped","2026-08-14","Our partners (BIKE) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","18560","Verify that the Check Premium CTA is displayed - TC_256","chromium","2026-08-14","failed","2026-08-14","SBI Comprehensive - Premium Calculator - @regression","generated/car-module.test.ts","",""
"","0","Verify that Network Hospitals should be present on top of the page - TC_164","mobile-chrome","2026-08-14","skipped","2026-08-14","Our partners (Health) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that the selected Pincode is present on top of the page - TC_094","firefox","2026-08-14","skipped","2026-08-14","Life - Shared Flows - @regression @advisor > Advisor Listing Page Flow","generated/shared-flows.test.ts","",""
"","0","Verify that the available claimrelated information is displayed - TC_098","mobile-chrome","2026-08-14","skipped","2026-08-14","National Car Insurance Claims - @regression","generated/car-module.test.ts","",""
"","0","Verify that the ThirdParty vs Comprehensive Car Insurance Plans section is displayed - TC_168","mobile-safari","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - @regression","generated/car-module.test.ts","",""
"","19736","Verify that the Registration Certificate requirement is displayed - TC_350","chromium","2026-08-14","failed","2026-08-14","SBI Third Party - Documents Required - @regression","generated/car-module.test.ts","",""
"","0","Verify that No of Branches should be present on top of the page - TC_123","mobile-safari","2026-08-14","skipped","2026-08-14","Our partners (BIKE) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that the Read More CTA is displayed for the Comprehensive plan - TC_071","webkit","2026-08-14","skipped","2026-08-14","National Car Insurance Plans - @regression","generated/car-module.test.ts","",""
"","0","Verify that the selected Insurer icon is on top of the page - TC_160","chromium","2026-08-14","skipped","2026-08-14","Our partners (Health) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
